Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Rainfall_7d_mm,Rainfall_14d_mm,Rainfall_21d_mm,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Elevation,Slope
2021-06-18 00:00:00,46.56895393793644,11.404111130242566,8a231b7a-f885-11ec-b340-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,5.9583335,19.8,-5.2,630.0,88.0,48.849102,1463,7
2021-06-18 00:00:00,46.563171896007695,11.388440045121506,3dd7adb2-f885-11ec-933a-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,7.633333,22.2,-4.4,661.0,91.0,46.131203,1130,16
2021-06-18 00:00:00,46.55797584744096,11.38475725050779,335d9f0a-f884-11ec-8050-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,8.816667,23.9,-4.0,710.0,92.0,40.18921,849,10
2022-07-01 00:00:00,46.29067917124432,11.209115251713408,cf2d2d2a-b9f8-11ed-aac4-0242ac130003,2.0,Gleitung rotational/translational,12.81298828125,5.91,1.54,11.608334,27.2,-2.4,832.0,100.0,28.733898,227,12
2021-07-06 00:00:00,46.59823943319239,11.547703792171662,bd494554-f88c-11ec-858d-0242ac13000d,2.0,Gleitung rotational/translational,44.3934326171875,11.82,18.9,9.25,24.6,-4.2,764.0,99.0,38.31997,738,9
2022-05-19 00:00:00,46.81995606438851,11.76253150038226,d485c23e-b9f1-11ed-beb0-0242ac130003,2.0,Gleitung rotational/translational,31.680450439453125,11.6,15.46,7.2541666,22.0,-5.5,827.0,119.0,44.56007,1084,13
2022-04-19 00:00:00,46.62033102857871,11.556723197137508,3d498a4a-b9f1-11ed-a8bd-0242ac130003,2.0,Gleitung rotational/translational,0.1384897232055664,3.3,10.28,9.020833,24.3,-4.3,765.0,100.0,39.501812,788,18
2022-03-14 00:00:00,46.31551177362087,11.301302511742763,f9e8b58a-b9e8-11ed-8ebb-0242ac130003,2.0,Gleitung rotational/translational,0.023529052734375,0.0,0.0,9.825,25.1,-3.4,740.0,86.0,33.61295,607,12
2021-06-17 00:00:00,46.56778460464475,11.540068770566688,d79aca54-cae7-11ec-a82e-0242ac13000d,5.0,Schnelles Fliessen (Mure),3.14581298828125,9.43,2.34,8.6875,23.9,-4.4,727.0,97.0,41.30346,895,14
2021-06-17 00:00:00,46.577920496571245,11.38305556409154,55151b5e-cafe-11ec-a5fe-0242ac13000d,5.0,Schnelles Fliessen (Mure),7.53546142578125,20.45,10.51,9.141666,24.3,-3.9,746.0,94.0,38.19707,725,5
2021-08-05 00:00:00,46.84585337775442,11.977607920007484,c33e0ce4-cafe-11ec-9be2-0242ac13000d,2.0,Gleitung rotational/translational,31.19879150390625,17.35,8.26,5.4083333,19.4,-6.5,881.0,129.0,45.71907,1447,17
2021-06-18 04:00:00,46.56351540398156,11.535036509633755,54fe5cfc-cae5-11ec-baee-0242ac13000d,2.0,Gleitung rotational/translational,5.16729736328125,9.97,2.02,8.720834,24.0,-4.4,726.0,96.0,40.827404,888,17
2021-06-18 00:00:00,46.577628994736166,11.43701524099499,d9ff7544-cae5-11ec-a4b9-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,4.9416666,18.5,-6.1,655.0,92.0,47.904488,1608,10
2021-06-18 00:00:00,46.59309452609384,11.405581659695024,35dc4920-cae4-11ec-8a8f-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,6.2166667,20.3,-5.2,660.0,92.0,48.74349,1353,10
2021-06-18 00:00:00,46.59887056218217,11.411622135332376,6d733fba-cb02-11ec-bb84-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,5.454167,19.3,-5.7,654.0,92.0,48.630444,1495,10
2021-08-04 00:00:00,46.83778337652303,11.774752995740135,9d5b59f2-7321-11ed-a180-0242ac13000b,5.0,Schnelles Fliessen (Mure),19.80792236328125,7.53,9.92,5.7458334,19.8,-6.0,869.0,126.0,46.41817,1422,14
2015-09-14 15:30:00,46.72101069462556,11.328381045912938,5b06d8c4-7321-11ed-b705-0242ac13000b,2.0,Gleitung rotational/translational,39.93962097167969,33.24,4.52,5.8,20.0,-5.9,726.0,102.0,48.367306,1357,12
2015-09-14 15:30:00,46.72111417785404,11.32990261030352,29fbd932-7321-11ed-b705-0242ac13000b,2.0,Gleitung rotational/translational,39.93962097167969,33.24,4.52,5.8,20.0,-5.9,726.0,102.0,48.367306,1357,12
2021-06-18 00:00:00,46.59728364257735,11.432862241925898,3ce3b582-cb02-11ec-9cae-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,4.3541665,17.7,-6.6,664.0,93.0,47.724346,1685,11
2021-06-18 00:00:00,46.59965871775758,11.43278984344614,2951106c-cae6-11ec-99ea-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,4.3541665,17.7,-6.6,664.0,93.0,47.724346,1685,11
2021-06-18 00:00:00,46.605993225706406,11.436878943488692,056ccd32-cb02-11ec-9e5b-0242ac13000d,2.0,Gleitung rotational/translational,34.91668701171875,101.39,10.73,3.0416667,15.8,-7.5,687.0,96.0,43.40651,1929,9
2021-06-18 00:00:00,46.60144960649895,11.45015609788701,a71f272a-cae3-11ec-8855-0242ac13000d,2.0,Gleitung rotational/translational,12.38531494140625,22.85,7.29,2.5249999,15.0,-7.8,710.0,97.0,40.760033,2033,4
2020-08-11 00:00:00,46.83717751481528,11.746833948494643,fcac6b12-cae3-11ec-8d2f-0242ac13000d,2.0,Gleitung rotational/translational,12.2213134765625,82.01,9.87,6.458333,20.8,-5.7,840.0,123.0,47.166374,1268,9
2020-08-11 00:00:00,46.80178212056506,11.79549913232638,02c59a42-cb01-11ec-801d-0242ac13000d,2.0,Gleitung rotational/translational,14.612060546875,77.29,5.36,7.5333333,22.5,-5.6,812.0,116.0,43.14012,974,16
2020-12-06 00:00:00,46.651279591892994,11.056340299887038,5a343280-cb00-11ec-b654-0242ac13000d,2.0,Gleitung rotational/translational,92.494384765625,0.0,7.87,9.820833,25.4,-3.7,737.0,92.0,34.93751,555,13
2019-11-16 00:00:00,46.70221017921288,11.620871683956446,b9768842-cae2-11ec-84ed-0242ac13000d,2.0,Gleitung rotational/translational,103.45648193359376,33.13,25.07,7.325,21.9,-5.1,769.0,108.0,45.66184,1131,15
2017-12-27 00:00:00,46.62652354124516,10.943841935189424,864bf798-4e46-11ee-a00a-0242ac13000b,2.0,Gleitung rotational/translational,1.94512939453125,0.76,55.87,9.408334,25.0,-4.0,685.0,87.0,36.70937,669,17
2016-06-28 03:00:00,46.52151048099524,11.264253569060376,9742ad98-0447-11ed-9000-0242ac13000d,2.0,Gleitung rotational/translational,9.360748291015623,36.04,15.09,11.212501,27.1,-3.0,817.0,99.0,32.446796,313,14
2016-04-15 00:00:00,46.64861464532045,11.854056145315123,2b81ea80-0459-11ed-929d-0242ac13000d,2.0,Gleitung rotational/translational,49.147216796875,14.6,9.24,4.2083335,17.6,-6.9,963.0,137.0,43.76395,1712,18
2016-04-15 00:00:00,46.64787034984689,11.852191378140448,de5e6e34-045a-11ed-9f68-0242ac13000d,2.0,Gleitung rotational/translational,49.147216796875,14.6,9.24,4.2083335,17.6,-6.9,963.0,137.0,43.76395,1712,18
2016-07-12 17:30:00,46.58106323102008,11.912079676236733,aa117746-0448-11ed-8c62-0242ac13000d,2.0,Gleitung rotational/translational,79.417724609375,108.62,59.83,4.7291665,18.8,-7.2,877.0,128.0,47.7739,1521,10
2021-01-24 00:00:00,46.672142602768986,11.169187763553072,65b6bcec-f88f-11ec-9bf8-0242ac13000d,2.0,Gleitung rotational/translational,21.292144775390625,5.13,1.3,10.975,26.9,-3.0,796.0,96.0,33.547344,365,3
2021-01-26 00:00:00,46.65029430118548,11.135805778161394,304ac8fc-f892-11ec-b21d-0242ac13000d,2.0,Gleitung rotational/translational,21.291778564453125,5.13,0.37,10.3625,26.0,-3.2,768.0,94.0,34.60062,447,22
2021-02-27 00:30:00,46.76298064219909,12.066583086650136,460ad1c4-f8b4-11ec-b985-0242ac13000d,2.0,Gleitung rotational/translational,0.0,1.84,35.02,6.5,21.2,-6.5,765.0,115.0,46.149754,1159,7
2021-02-26 00:00:00,46.56474211054189,11.336796933951172,7c7a31b4-f8b9-11ec-965e-0242ac13000d,2.0,Gleitung rotational/translational,0.0,0.07,23.85,8.845833,23.9,-3.9,708.0,91.0,40.03786,847,11
2015-09-14 15:30:00,46.721186155253,11.328648971632836,4e886a3c-3031-11ed-9617-0242ac13000d,2.0,Gleitung rotational/translational,39.93962097167969,33.24,4.52,5.8,20.0,-5.9,726.0,102.0,48.367306,1357,12
2016-08-30 00:00:00,46.60242389448595,11.915646191873424,b1bdbda0-3031-11ed-a080-0242ac13000d,2.0,Gleitung rotational/translational,40.72021484375,85.17,111.59,4.4125,18.3,-7.3,908.0,131.0,46.68344,1592,16
2022-08-01 00:00:00,46.63163640711229,10.715930680815411,348bbee0-a2e6-11ed-acab-0242ac13000f,2.0,Gleitung rotational/translational,7.9906005859375,9.79,5.56,7.775,22.7,-5.3,568.0,78.0,42.054058,1071,9
2022-09-06 00:00:00,46.46832642739838,11.2306621940898,f107daa6-c03a-11ed-8172-0242ac130003,2.0,Gleitung rotational/translational,18.074676513671875,0.53,17.05,8.541667,23.5,-4.3,644.0,84.0,42.453453,958,29
2022-08-31 00:00:00,46.72296137453804,11.955631857260682,e587c12c-c03b-11ed-b80b-0242ac130003,2.0,Gleitung rotational/translational,10.34130859375,22.48,13.24,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1701,13
2022-08-31 00:00:00,46.72296708943532,11.951003130370454,627b2642-c03c-11ed-b5f8-0242ac130003,2.0,Gleitung rotational/translational,10.34130859375,22.48,13.24,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1701,13
2022-12-04 00:00:00,46.50540291235454,11.502401596184503,200586a6-c35f-11ed-9244-0242ac130003,2.0,Gleitung rotational/translational,11.178253173828123,14.82,4.34,8.970834,24.3,-4.2,726.0,92.0,39.14431,846,8
2019-11-15 00:00:00,46.75554984880892,12.239903279222483,b51f4d48-1b3a-11ee-b7b8-0242ac13000b,5.0,Schnelles Fliessen (Mure),102.05877685546876,37.66,17.78,4.954167,19.0,-7.3,914.0,132.0,43.757404,1483,8
2019-11-15 00:00:00,46.758055890427954,12.24458847920171,28321066-1b3d-11ee-9f49-0242ac13000b,5.0,Schnelles Fliessen (Mure),102.05877685546876,37.66,17.78,4.741667,18.7,-7.3,942.0,135.0,43.210632,1527,10
2019-11-30 00:00:00,46.76013471607765,12.23768784317942,e96ceff8-1be7-11ee-a75c-0242ac13000b,2.0,Gleitung rotational/translational,13.5567626953125,97.83,160.82,4.4375,18.1,-7.3,985.0,139.0,41.77464,1592,11
2019-11-30 00:00:00,46.74363326221582,12.228961150062972,fd7b3a94-1cc9-11ee-bf5a-0242ac13000b,2.0,Gleitung rotational/translational,17.891860961914062,100.84,167.8,5.4416666,19.8,-7.2,840.0,124.0,44.660427,1376,12
2021-06-24 00:00:00,46.63204000438768,10.714924020369716,d7ddf050-a2e5-11ed-ba1b-0242ac13000f,11.0,Gebiete mit diffus verteilten Oberflächenrutschungen,19.296875,1.56,9.21,7.775,22.7,-5.3,568.0,78.0,42.054058,1071,9
2019-07-01 00:00:00,46.759081908167865,12.26130706815689,0508ba4a-1efd-11ee-847e-0242ac13000b,2.0,Gleitung rotational/translational,26.32107734680176,35.47,41.88,4.0583334,17.6,-7.6,1028.0,144.0,40.94664,1652,8
2019-07-01 00:00:00,46.7613255142583,12.240269943451406,3631d7ec-1f29-11ee-a347-0242ac13000b,2.0,Gleitung rotational/translational,26.32107734680176,35.47,41.88,4.4375,18.1,-7.3,985.0,139.0,41.77464,1592,11
2019-11-01 00:00:00,46.741654780876345,12.22789888865138,07b20b46-1cca-11ee-8395-0242ac13000b,2.0,Gleitung rotational/translational,22.9063720703125,2.17,14.23,5.775,20.4,-7.2,791.0,118.0,45.677338,1304,9
2019-12-01 00:00:00,46.743625325976645,12.220102462111294,6b0d0c08-5c6d-11ee-baa5-0242ac13000b,2.0,Gleitung rotational/translational,7.3860015869140625,103.35,162.76,4.9083333,18.9,-7.2,913.0,132.0,42.910614,1510,16
2022-06-14 00:00:00,46.76034609015564,11.783954816123524,b5b07212-c362-11ed-b4e5-0242ac130003,7.0,Komplexe Rutschung,33.96063232421875,54.98,25.89,3.6875,16.6,-7.0,965.0,133.0,41.283073,1852,17
2022-08-05 17:30:00,46.686077656924304,11.892476423846905,3df94fa4-c363-11ed-9a4b-0242ac130003,5.0,Schnelles Fliessen (Mure),32.38818359375,41.25,24.99,6.854167,21.6,-6.1,785.0,115.0,46.49346,1121,4
2022-08-05 17:30:00,46.68471838140809,11.89388406720843,832947aa-c363-11ed-a9d2-0242ac130003,5.0,Schnelles Fliessen (Mure),32.38818359375,41.25,24.99,6.854167,21.6,-6.1,785.0,115.0,46.49346,1121,4
2021-08-16 00:00:00,46.95368408625623,11.362479254241515,8f0e7d28-c41d-11ed-9f4d-0242ac130003,2.0,Gleitung rotational/translational,10.8106689453125,49.85,20.71,5.1,19.3,-6.7,886.0,125.0,46.118145,1358,12
2021-03-19 00:00:00,46.788499996499816,11.950766690415678,6f0c903e-179c-11ec-bd5d-0242ac130002,2.0,Gleitung rotational/translational,7.3275146484375,0.09,0.0,7.7166667,23.0,-5.9,818.0,117.0,42.28574,905,2
2021-08-05 00:00:00,46.9189940225061,11.798804122252683,f2923a9c-47b9-11ec-8af6-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,4.0125,18.0,-7.9,974.0,140.0,44.83664,1525,9
2021-08-05 00:00:00,46.92023130520921,11.790426888456318,33508812-47bb-11ec-b403-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,3.225,16.8,-8.2,1020.0,144.0,42.59111,1695,13
2021-08-05 00:00:00,46.92170271868026,11.790269396827457,744c7fe2-47bb-11ec-a6b8-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,3.225,16.8,-8.2,1020.0,144.0,42.59111,1695,13
2021-08-05 00:00:00,46.835484134011736,11.478829872683807,6f743094-47bd-11ec-a502-0242ac13000d,5.0,Schnelles Fliessen (Mure),91.45904541015624,19.11,20.2,5.2833333,19.5,-6.3,817.0,115.0,48.25622,1391,13
2021-05-27 00:00:00,47.02531923200996,12.041348479971282,49bda84e-4c90-11ec-834d-0242ac13000d,2.0,Gleitung rotational/translational,46.12028503417969,55.33,35.26,3.2958333,16.9,-8.4,1105.0,154.0,39.372616,1682,22
2021-05-30 00:00:00,46.89561728436122,11.86658447423014,ced9d286-4c91-11ec-9861-0242ac13000d,2.0,Gleitung rotational/translational,23.871978759765625,31.46,23.35,4.975,19.0,-6.9,925.0,136.0,45.888885,1455,18
2021-05-28 10:45:00,46.60366455436444,11.613648663238902,4a4218b0-4c93-11ec-b587-0242ac13000d,2.0,Gleitung rotational/translational,26.451736450195312,20.75,36.19,7.0,21.4,-5.0,718.0,100.0,46.319126,1234,17
2021-05-25 00:00:00,46.58786135945356,11.208976376164053,39277596-5294-11ec-8087-0242ac13000d,2.0,Gleitung rotational/translational,18.45831298828125,27.43,10.72,10.104167,25.9,-3.7,737.0,91.0,35.89291,594,31
2021-05-04 00:00:00,46.70418478455445,11.872162419463695,8751ee12-5295-11ec-8250-0242ac13000d,2.0,Gleitung rotational/translational,77.38556671142578,14.67,7.27,5.7958336,19.9,-6.2,830.0,124.0,48.16494,1381,16
2021-06-04 00:00:00,46.72314481161225,11.954156204614048,5e63b688-5296-11ec-9454-0242ac13000d,2.0,Gleitung rotational/translational,9.057037353515623,33.18,53.04,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1701,13
2021-10-05 00:00:00,46.54268073532477,11.326379904082538,243e2de6-b04a-11ec-a59c-0242ac13000d,2.0,Gleitung rotational/translational,10.2701416015625,0.34,41.65,7.4875,22.0,-4.3,626.0,86.0,46.390747,1219,2
2021-08-05 00:00:00,46.866192728605895,11.513296249032315,e6c36268-47be-11ec-ab1e-0242ac13000d,2.0,Gleitung rotational/translational,91.45904541015624,19.11,20.2,7.2291665,21.8,-5.3,833.0,119.0,44.508083,1063,17
2021-06-10 00:00:00,46.61713294732987,11.866765119131644,c28cea70-585d-11ee-8594-0242ac13000b,2.0,Gleitung rotational/translational,43.3756103515625,18.05,35.12,4.366667,18.0,-7.0,924.0,135.0,46.415344,1662,7
2018-01-09 06:10:00,46.60975414430544,10.781621323699676,acf80e96-c566-11ec-8cc0-0242ac13000d,5.0,Schnelles Fliessen (Mure),35.72039794921875,29.72,0.09,8.620833,23.9,-4.5,604.0,81.0,40.338688,890,18
2021-04-13 00:00:00,46.72649965208715,11.21345889358257,97e2b12c-bb17-11ec-a54d-0242ac13000d,2.0,Gleitung rotational/translational,7.130645751953125,0.41,1.33,8.654166,23.8,-4.2,735.0,100.0,40.65775,830,25
2021-06-09 00:00:00,46.54774589060285,11.69544092799202,f4dd460c-d361-11ef-b025-0242ac120003,2.0,Gleitung rotational/translational,69.6680908203125,6.36,36.24,4.866667,18.8,-6.5,792.0,113.0,47.850155,1581,2
2021-08-15 19:00:00,46.74039941434829,11.43577304101998,b9f3c8d0-38c4-11ec-8e0a-0242ac130002,2.0,Gleitung rotational/translational,42.18878173828125,88.26,47.88,4.3458333,18.2,-6.9,748.0,106.0,46.93743,1603,4
2021-08-05 00:00:00,46.56569779003112,11.52480224307359,d60a9f16-3e60-11ec-a759-0242ac13000d,2.0,Gleitung rotational/translational,38.97125244140625,3.35,5.62,9.7625,25.3,-3.9,774.0,96.0,36.32468,641,10
2021-07-13 00:00:00,46.25263267528175,11.253602783375406,4e5f49b6-25bc-11ec-abbc-0242ac130002,2.0,Gleitung rotational/translational,49.2066650390625,30.13,13.08,9.695833,24.7,-3.2,707.0,83.0,34.458176,688,19
2021-08-05 00:00:00,46.91499097215181,11.69023325235342,2565a18a-25db-11ec-a20e-0242ac130002,2.0,Gleitung rotational/translational,67.61761474609375,15.23,24.92,4.4583335,18.4,-7.2,944.0,135.0,45.06555,1516,4
2021-08-05 00:00:00,46.88300081672436,11.719059773228317,4047b88c-25de-11ec-823f-0242ac130002,2.0,Gleitung rotational/translational,30.9354248046875,9.95,4.22,6.5916667,21.2,-6.2,882.0,130.0,45.72901,1102,14
2021-08-09 00:00:00,46.8920815335991,11.407146326332382,ad6bea96-25de-11ec-83a5-0242ac130002,2.0,Gleitung rotational/translational,49.849151611328125,20.71,3.37,5.7125,19.8,-5.9,833.0,118.0,47.058945,1396,18
2021-08-05 00:00:00,46.439694016427765,11.479957914985633,7bad5f94-3899-11ec-b20a-0242ac130002,2.0,Gleitung rotational/translational,128.3056640625,63.43,33.54,7.7166667,22.4,-4.5,656.0,88.0,44.423054,1116,21
2021-08-05 00:00:00,46.87713260842906,11.492272443680095,fc0d508c-2786-11ec-9924-0242ac130002,2.0,Gleitung rotational/translational,91.45904541015624,19.11,20.2,6.1666665,20.3,-5.6,850.0,120.0,46.69032,1304,25
2021-08-09 00:00:00,46.89012953717707,11.455083352876368,22ceb5e8-389a-11ec-82e3-0242ac130002,2.0,Gleitung rotational/translational,49.849151611328125,20.71,3.37,7.225,21.9,-5.4,841.0,119.0,44.12329,1038,17
2021-08-05 00:00:00,46.48512789628533,11.438533921734685,aaa42eb6-389b-11ec-aac5-0242ac130002,2.0,Gleitung rotational/translational,35.90875244140625,6.54,4.14,9.970834,25.5,-3.6,768.0,91.0,34.238037,600,20
2021-08-05 00:00:00,46.53931421594158,11.388833833101238,a1bf39c0-389c-11ec-8aad-0242ac130002,2.0,Gleitung rotational/translational,41.92352294921875,15.79,12.72,8.433333,23.4,-4.1,674.0,90.0,43.06085,984,19
2021-08-08 00:00:00,46.87557337934325,11.49720301415909,e7f7b3e0-389c-11ec-aba8-0242ac130002,2.0,Gleitung rotational/translational,74.5445785522461,38.26,11.44,6.1666665,20.3,-5.6,850.0,120.0,46.69032,1304,25
2020-12-08 00:00:00,46.48833504854909,11.24696177673015,4a2cd72a-4860-11ec-8b77-0242ac13000d,2.0,Gleitung rotational/translational,159.4520263671875,0.0,3.27,10.591666,26.4,-3.4,766.0,90.0,34.261936,509,15
2020-12-05 00:00:00,46.48020445847947,11.26211888112004,959df324-4879-11ec-9060-0242ac13000d,2.0,Gleitung rotational/translational,50.274169921875,0.0,6.37,11.354167,27.4,-3.0,815.0,99.0,32.560555,337,4
2021-08-01 00:00:00,46.65019664168008,11.361238427619169,801b88e4-389e-11ec-9225-0242ac130002,2.0,Gleitung rotational/translational,31.05487060546875,23.38,63.93,7.366667,22.1,-5.1,715.0,99.0,45.146263,1065,10
2021-08-08 00:00:00,46.87631852966007,11.424746909111176,f74a9b4e-389e-11ec-a2e0-0242ac130002,2.0,Gleitung rotational/translational,73.52741241455078,34.03,11.43,6.5041666,20.9,-5.6,830.0,118.0,45.653587,1169,18
2021-08-08 00:00:00,46.86259739826822,11.484053217456225,43c20818-389f-11ec-8478-0242ac130002,2.0,Gleitung rotational/translational,74.5445785522461,38.26,11.44,7.2625,21.9,-5.4,827.0,118.0,44.693424,1022,14
2021-08-15 19:00:00,46.74019373594007,11.437264466866798,1c90eb22-38c4-11ec-9e7a-0242ac130002,2.0,Gleitung rotational/translational,42.18878173828125,88.26,47.88,4.3458333,18.2,-6.9,748.0,106.0,46.93743,1603,4
2020-12-05 00:00:00,46.56460914288428,11.52396537711623,9b0dbf88-3e60-11ec-855a-0242ac13000d,2.0,Gleitung rotational/translational,39.641357421875,0.0,4.62,9.7625,25.3,-3.9,774.0,96.0,36.32468,641,10
2020-12-05 00:00:00,46.26870126445248,11.241097905787203,81004bd0-487c-11ec-87fd-0242ac13000d,2.0,Gleitung rotational/translational,65.9501953125,0.0,4.28,11.520833,27.1,-2.3,840.0,101.0,28.30951,213,8
2020-06-22 00:00:00,46.92747877937543,11.98977417877497,583b2802-a14e-11ec-ba7c-0242ac13000d,5.0,Schnelles Fliessen (Mure),13.0703125,62.16,35.86,4.445833,18.3,-7.4,964.0,139.0,43.46441,1513,24
2021-08-05 00:00:00,46.9021462855348,11.878095559361151,ecaae614-4175-11ec-8520-0242ac13000d,2.0,Gleitung rotational/translational,38.66162109375,17.75,9.42,4.0791664,17.4,-7.0,1020.0,145.0,42.269554,1682,21
2021-08-05 00:00:00,46.89989438416883,11.852021483227515,6c0edb86-4176-11ec-8167-0242ac13000d,2.0,Gleitung rotational/translational,38.66162109375,17.75,9.42,5.0875,19.2,-6.8,918.0,135.0,45.82999,1430,17
2021-08-05 00:00:00,46.89643407515389,11.865901557067136,a9036e6c-4176-11ec-a51f-0242ac13000d,2.0,Gleitung rotational/translational,38.66162109375,17.75,9.42,4.975,19.0,-6.9,925.0,136.0,45.888885,1455,18
2021-08-05 00:00:00,46.89646703882785,11.867395073291538,f647f378-4176-11ec-a2a7-0242ac13000d,2.0,Gleitung rotational/translational,38.66162109375,17.75,9.42,5.233333,19.4,-6.8,916.0,135.0,45.97783,1394,15
2021-08-05 00:00:00,46.89637252373677,11.844160396863264,2b9ddec0-4177-11ec-a300-0242ac13000d,2.0,Gleitung rotational/translational,38.66162109375,17.75,9.42,5.275,19.5,-6.8,910.0,134.0,45.994984,1382,14
2021-04-01 17:00:00,46.67603277951456,11.895321555901058,c30a7a68-4887-11ec-a1e7-0242ac13000d,2.0,Gleitung rotational/translational,0.313934326171875,0.02,9.25,6.5458336,21.2,-6.2,785.0,116.0,47.275887,1190,5
2021-02-08 00:00:00,46.24790657535332,11.230960311297313,9b9802f6-4888-11ec-aeb1-0242ac13000d,2.0,Gleitung rotational/translational,23.788818359375,2.5,47.19,11.458333,27.0,-2.3,838.0,100.0,28.079786,255,14
2021-04-15 00:00:00,46.560657823103696,11.339124968962542,78df5fa0-4876-11ec-b78c-0242ac13000d,2.0,Gleitung rotational/translational,8.4854736328125,0.7,0.25,8.845833,23.9,-3.9,708.0,91.0,40.03786,847,11
2021-02-04 00:00:00,46.74787409260564,11.197447381450196,08468b20-4889-11ec-ab4f-0242ac13000d,2.0,Gleitung rotational/translational,4.860565185546875,21.4,11.2,8.408334,23.6,-4.5,749.0,102.0,40.81887,826,28
2020-12-07 00:00:00,46.56973848954456,11.06542309194517,d0b4fd04-488d-11ec-9dbe-0242ac13000d,2.0,Gleitung rotational/translational,175.528076171875,0.0,10.0,7.9666667,22.7,-4.3,628.0,83.0,42.960407,974,14
2021-08-17 00:00:00,46.64849782638517,11.22636687849305,10ee6caa-4714-11ec-b947-0242ac13000d,2.0,Gleitung rotational/translational,25.014892578125,45.68,29.32,6.6833334,21.1,-5.1,620.0,87.0,47.5362,1322,11
2021-02-12 00:00:00,46.66144823083201,11.550094220510193,55b78492-488c-11ec-969f-0242ac13000d,2.0,Gleitung rotational/translational,27.71026611328125,0.93,26.88,8.333333,23.4,-4.9,785.0,107.0,41.713135,883,6
2024-06-13 00:00:00,46.468636679615486,11.576134001648716,bd9806b2-f5b4-11ef-9ed6-0242ac120004,5.0,Schnelles Fliessen (Mure),0.883544921875,2.08,4.8,5.7999997,19.8,-5.8,704.0,99.0,47.866608,1407,11
2024-05-31 00:00:00,46.44344118495835,11.54741290211031,090ea63a-0afc-11f0-9e60-c270514588df,5.0,Schnelles Fliessen (Mure),2.8614501953125,0.55,3.79,5.7208333,19.4,-5.3,672.0,95.0,49.145584,1506,4
2024-06-17 08:00:00,46.63950116804336,11.82720584631784,8d859964-6899-11f0-9cc6-b2374db36148,7.0,Komplexe Rutschung,2.319999933242798,1.43,3.03,3.075,16.0,-7.7,1021.0,143.0,41.25423,1905,15
2024-06-14 12:00:00,46.42571258112106,11.518282439974453,14d7d47e-1389-11f0-bc40-c270514588df,5.0,Schnelles Fliessen (Mure),0.7400000095367432,4.8,6.0,7.325,21.7,-4.6,672.0,90.0,45.250668,1151,4
2024-04-01 00:00:00,46.52595188593724,11.254519342555655,d35f0848-0afd-11f0-9666-c270514588df,2.0,Gleitung rotational/translational,54.38427734375,10.88,1.34,11.125,27.0,-3.1,816.0,99.0,32.88058,313,15
2024-04-01 00:00:00,46.53001328128115,11.260522868319416,573a2088-0afb-11f0-8720-c270514588df,2.0,Gleitung rotational/translational,54.38427734375,10.88,1.34,10.129167,25.8,-3.6,745.0,90.0,35.416973,592,21
2023-10-31 00:00:00,46.54784487281458,11.526224242529624,b00b3896-acb4-11ef-8f32-0242ac120012,5.0,Schnelles Fliessen (Mure),63.129150390625,30.69,0.87,9.066667,24.5,-4.2,737.0,95.0,39.282543,807,12
2023-10-31 00:00:00,46.57324028392899,11.530836104275089,3e93dbb6-b2f2-11ef-a893-0242ac120012,2.0,Gleitung rotational/translational,63.129150390625,30.69,0.87,9.6,25.1,-4.0,773.0,97.0,36.580376,664,17
2024-04-01 11:00:00,46.58330328739591,11.167226915109625,3ddf370c-0bad-11ef-b4aa-0242ac120003,2.0,Gleitung rotational/translational,62.4786376953125,11.88,4.63,10.679167,26.4,-3.1,781.0,91.0,33.244106,382,19
2023-08-27 00:00:00,46.39199813061816,11.482740839096952,f72975e8-96c1-11ef-837a-0242ac120010,2.0,Gleitung rotational/translational,46.41656494140625,84.81,6.38,7.0875,21.5,-4.9,643.0,87.0,46.31139,1209,7
2024-04-02 00:00:00,46.38303068367002,11.272011655078606,1e9c745e-f2b6-11ef-9170-0242ac120004,2.0,Gleitung rotational/translational,64.69818115234375,4.29,1.07,11.729167,27.7,-2.6,831.0,103.0,30.379948,254,10
