Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Target,Aspect
46.55138767910523,12.101806258197849,1668,21,3.9875,17.3,-7.2,1018.0,142.0,43.279156,0,101
46.29641764929711,11.70108841609881,1583,9,4.545833,18.3,-6.8,781.0,108.0,47.50121,0,4
46.76187833950062,11.969069965474093,1461,21,5.266667,19.2,-6.5,850.0,126.0,46.735577,0,334
46.97767349262156,11.196669850665277,2812,22,-3.7375,7.0,-13.4,1274.0,134.0,14.69937,0,1
46.47248215838246,11.03143717819426,1261,1,6.554167,20.9,-5.4,532.0,72.0,47.211067,0,14
47.0209081166421,11.339050882698466,1706,16,3.4541667,16.8,-7.6,931.0,131.0,42.02503,0,356
46.41827194739267,11.83226130290029,2473,22,-0.9083333,10.5,-10.7,1063.0,133.0,31.304552,0,292
46.74647407592275,11.896423580573304,1743,15,4.3125,17.5,-6.6,943.0,135.0,44.177563,0,315
46.661242694950246,11.0765775766913,870,26,8.675,23.7,-4.1,674.0,90.0,41.036472,0,316
46.4405190041372,11.188129829362122,1427,7,6.2041664,20.1,-5.1,502.0,69.0,49.463253,0,255
46.95058647849459,11.41070387955298,1563,27,4.35,18.3,-7.0,901.0,124.0,44.386204,0,191
46.62948515675595,11.986779669842534,2635,13,-1.6,9.6,-11.3,1220.0,141.0,23.005966,0,49
46.38484073368778,11.421503887468884,1428,3,6.0875,20.1,-5.3,579.0,81.0,49.00802,0,13
46.84111931189471,11.570140163848873,1865,11,3.6083333,16.2,-6.8,889.0,122.0,40.9579,0,18
46.97793226190171,10.831706613880211,2792,8,-3.5625,7.7,-13.5,1273.0,130.0,13.81951,0,74
46.52405014864042,12.211273672745753,2183,17,1.1666667,13.1,-9.1,1252.0,159.0,34.0435,0,65
46.49268635852387,12.28271994002515,2099,11,1.5791667,13.7,-8.7,1312.0,163.0,33.261578,0,170
46.99636561981459,12.308119501539023,2191,15,0.38749993,12.7,-10.2,1329.0,169.0,29.519415,0,350
46.38139307800234,11.072157425741446,645,6,9.920834,25.5,-3.5,686.0,81.0,35.26229,0,293
46.3643470001648,11.093147656646774,870,6,9.054167,24.5,-4.1,612.0,76.0,39.734188,0,320
46.90133381507904,11.238573136600191,1945,7,2.1416667,15.1,-8.7,837.0,113.0,39.08244,0,4
46.30679297532348,11.56650678467527,1851,23,4.045833,16.9,-6.3,736.0,102.0,46.235676,0,139
46.34094159968889,12.351874662627912,1611,23,4.9416666,18.1,-6.2,1066.0,133.0,36.757175,0,249
46.48616062558444,11.05269785676095,1810,9,3.6375,16.6,-7.0,386.0,54.0,48.083916,0,256
46.51556021231981,11.814131821560409,2561,15,-1.0291666,10.3,-10.8,1100.0,132.0,27.537054,0,275
46.5635427204338,11.05497837151207,978,8,7.991667,22.8,-4.3,621.0,82.0,42.71335,0,356
46.95627036412641,12.121904596394687,2640,15,-2.0875,9.5,-12.1,1410.0,159.0,19.79569,0,193
46.78812489383083,11.715921440193029,1312,18,6.6416664,21.1,-5.4,804.0,116.0,47.72671,0,228
46.93508171052895,10.595452341648704,1745,16,3.3833334,17.0,-8.4,743.0,98.0,34.98303,0,226
46.30425053944183,11.2028410537848,540,16,10.375,25.7,-3.1,750.0,88.0,32.263382,0,106
46.60000702763364,10.567727891336306,1171,10,7.108333,21.9,-5.8,555.0,77.0,42.855064,0,342
46.89713193179326,12.336516784544369,2078,25,1.2416667,13.9,-9.5,1272.0,164.0,32.48985,0,75
46.26036077051401,10.968476477374985,1722,14,3.8916667,17.1,-7.0,278.0,40.0,52.72142,0,321
46.33057664076113,11.174058107362908,1572,7,5.758333,19.2,-5.0,418.0,57.0,50.413113,0,337
46.44556522888381,12.048596118384513,1342,4,5.554167,19.8,-6.8,863.0,121.0,44.644577,0,288
46.55683599891462,10.863999548999391,2821,17,-3.1125,7.8,-12.5,751.0,81.0,15.136647,0,4
46.33510106528031,10.759231627298943,1827,15,3.6666667,16.8,-7.4,292.0,39.0,45.704426,0,142
46.2621377653802,11.83677889776268,2476,18,-0.27499992,10.8,-9.9,1037.0,127.0,32.22106,0,210
46.5788158321836,11.006961839765474,2048,7,2.1625,14.5,-8.0,429.0,58.0,39.62177,0,132
46.99559238662147,10.547922194390528,1966,27,1.7333332,14.7,-9.7,903.0,113.0,27.527496,0,133
46.55492515670578,11.801958635621316,2267,7,1.1,13.3,-9.2,1042.0,136.0,34.347687,0,163
46.58150650210621,12.211926918362447,2655,18,-1.5166668,9.2,-11.0,1344.0,154.0,22.93757,0,101
46.374990311397376,10.676056349169006,1745,25,3.3041668,17.0,-8.7,337.0,46.0,47.041252,0,123
46.98939805726439,11.023981517718822,1634,29,3.9125,17.6,-7.7,798.0,109.0,40.164272,0,261
46.71630109409895,11.537135164197217,2132,3,1.825,14.1,-8.4,872.0,117.0,37.59396,0,353
46.67994313520534,10.589744481359826,1386,21,6.625,21.0,-6.1,519.0,73.0,44.191418,0,200
46.24090882145418,11.91765638120764,2274,20,1.6416667,13.1,-8.1,1179.0,150.0,36.417095,0,157
46.47729670734878,10.676586852327551,2277,9,-0.55,12.2,-11.4,401.0,50.0,29.746359,0,12
46.30731638983179,11.387201665541712,1443,9,6.258333,20.1,-4.9,544.0,74.0,48.482243,0,82
46.36729896409494,11.385888847321738,1543,6,5.633333,19.3,-5.3,544.0,75.0,48.237057,0,220
46.26770198670849,11.715565684530656,2339,16,0.77500004,12.4,-9.0,903.0,116.0,36.989124,0,338
46.43708982233114,12.158570824289937,1702,20,3.9583333,17.0,-7.0,1060.0,146.0,43.19459,0,58
46.62988242543324,11.670847989960729,1414,18,5.9874997,20.0,-5.5,758.0,108.0,48.18508,0,334
46.98095099064548,12.26555328954411,2718,7,-2.8791668,8.5,-12.8,1469.0,167.0,19.075897,0,152
46.68745369380349,12.258706701179106,2308,16,0.32500002,11.8,-9.7,1293.0,159.0,28.983425,0,303
46.33172256048574,11.572688619438422,1865,23,3.8583333,16.6,-6.7,763.0,107.0,47.4472,0,77
46.97873308140131,11.520796865504265,2228,12,0.93333334,13.0,-9.2,1075.0,133.0,28.604092,0,318
46.40023765639413,11.012812700668082,708,9,9.325,24.5,-3.7,677.0,82.0,36.942028,0,183
46.30461745017252,10.534591431063555,2314,23,0.25,12.7,-10.7,387.0,46.0,29.471033,0,130
46.75132068815841,11.129859027179585,2018,22,1.7,14.5,-9.0,652.0,88.0,38.625175,0,129
46.247974872925255,12.080397166399823,821,9,8.466666,23.3,-4.7,872.0,103.0,33.747726,0,35
46.62423273063036,10.98800474265594,1144,20,7.2916665,22.0,-5.0,577.0,80.0,44.48759,0,346
46.730007573108274,11.803385335970422,1711,17,4.225,17.5,-6.6,906.0,129.0,44.929375,0,249
46.56208244637544,10.57379412783686,1986,29,1.9625,15.1,-9.5,444.0,57.0,36.3778,0,256
47.0177626002553,12.009262966935216,1658,23,3.6541667,17.2,-8.0,1081.0,151.0,39.578156,0,143
46.42843305259279,10.739291606517655,2732,13,-2.7791667,8.6,-12.6,625.0,70.0,18.708702,0,60
46.41934459312493,11.551183470576484,1297,1,6.508333,20.6,-5.1,680.0,94.0,47.24415,0,96
46.829968326053184,11.904613357547255,1626,19,5.070833,18.9,-6.5,941.0,135.0,44.048317,0,153
46.631566567866,12.188251738881071,1844,16,2.7291667,15.7,-8.3,1133.0,156.0,40.041515,0,194
46.94216975371065,11.098996123660132,2618,19,-2.5583334,9.0,-12.7,1086.0,117.0,16.64976,0,26
46.768071487550536,12.289693077607604,2300,15,0.65416664,12.5,-9.6,1327.0,163.0,28.46206,0,193
46.3024377224666,10.656255610402974,2102,10,1.3333334,14.1,-9.6,288.0,38.0,40.827797,0,166
46.82824261493504,11.758097412574005,1306,9,6.3375,20.6,-5.7,840.0,122.0,47.043865,0,163
46.31975612190334,11.96150673979158,1826,24,4.0916667,16.9,-6.4,1082.0,144.0,42.19526,0,337
46.27526258013955,11.425061686314953,933,6,8.408333,23.5,-4.4,678.0,84.0,38.97642,0,163
46.81603485281855,10.604994023895138,2069,17,1.2083334,14.4,-10.4,687.0,86.0,28.009916,0,302
46.32262315994932,11.156713088507924,1434,4,6.4625,20.3,-4.8,450.0,60.0,48.422264,0,226
46.89556437257109,11.787103337927896,2428,17,-0.16666667,11.5,-10.3,1204.0,148.0,26.32999,0,354
46.34613128584651,12.168325490499589,912,3,7.3875003,22.2,-6.0,874.0,108.0,36.240555,0,93
47.01468613087661,10.659160218631955,1981,21,1.9041667,14.5,-9.2,874.0,109.0,28.048834,0,348
46.9833361844201,12.020416933477872,1928,15,2.5166667,15.4,-8.4,1159.0,155.0,35.30328,0,1
46.79307065660005,11.155410166946504,2012,17,1.8125,14.5,-8.8,677.0,91.0,37.622513,0,358
46.79060599481781,11.207337620336055,1460,33,5.4083333,19.3,-5.8,692.0,97.0,46.37055,0,109
46.575218856519065,11.11807515118732,1372,21,6.4583335,20.3,-4.6,535.0,75.0,48.96933,0,109
46.60244446489992,10.521748234257904,2122,19,1.0,14.2,-10.4,547.0,69.0,30.776226,0,130
46.8400376021243,11.886106015073146,1926,16,3.4791667,16.4,-7.1,1048.0,143.0,38.42796,0,209
46.77146945417704,11.89216055154578,904,6,7.820833,23.1,-5.8,811.0,117.0,42.325253,0,355
46.45684198557241,11.201508947323822,1552,2,5.4541664,18.8,-5.5,477.0,67.0,50.4887,0,353
46.99604931282438,10.918631821165029,2888,11,-4.15,6.9,-13.9,1349.0,134.0,13.432137,0,141
46.67195887378863,12.329148746912242,2409,24,-0.4333334,10.9,-10.3,1362.0,162.0,26.473375,0,110
46.96534544369231,10.581674976746507,1849,15,3.3583333,16.1,-7.9,787.0,103.0,31.707747,0,177
46.67024716227097,10.638513753949054,2123,26,1.7666667,14.6,-9.5,543.0,67.0,28.641693,0,293
46.4020044677924,10.811332979256845,1468,15,4.891667,19.2,-7.5,409.0,57.0,48.210922,0,8
46.72890548480036,11.35048925795536,1547,20,4.858333,18.6,-6.4,707.0,100.0,48.837845,0,319
46.26562275267878,12.18564334423108,1409,23,5.616667,19.4,-6.1,1000.0,127.0,39.16907,0,119
46.27550542879972,12.2932488408151,777,24,8.854167,23.8,-4.8,947.0,109.0,30.934647,0,104
46.72299579818748,11.35257554558084,1744,19,3.9958334,17.2,-6.8,691.0,97.0,45.961338,0,289
46.74425795814849,10.817811389813953,2119,19,0.8833334,13.6,-10.1,595.0,75.0,29.915972,0,152
46.69396541436786,11.161270574473727,613,9,9.979167,25.7,-3.5,755.0,98.0,37.42696,0,144
46.78509649494823,12.344688223785502,2177,17,1.0041666,13.4,-9.7,1307.0,166.0,31.662104,0,50
46.55671886007144,11.023662896314324,1079,11,7.4625,22.2,-4.8,598.0,81.0,44.936413,0,136
46.33545100979843,11.007196315905208,1133,24,7.7125,22.4,-4.7,514.0,67.0,44.55533,0,116
46.80702879809896,12.276601567552955,2178,14,1.0958333,13.2,-9.4,1283.0,163.0,31.260687,0,262
46.9717801397026,11.282613537840533,2364,20,-0.65,11.1,-10.8,1054.0,127.0,24.65748,0,140
46.25043810809825,10.585074345289598,1963,14,1.5208334,15.0,-10.3,274.0,35.0,41.875317,0,351
46.61176360639462,11.954599558116454,2706,12,-1.975,9.1,-11.6,1201.0,135.0,21.03015,0,272
46.82601719183294,11.205002755393917,1393,25,5.7333336,19.7,-5.7,733.0,103.0,44.96165,0,177
46.899667099142114,12.314214770776232,2393,20,-0.37916675,11.5,-10.6,1353.0,163.0,25.143822,0,322
46.55959414890109,11.376953054514146,968,20,8.304167,23.2,-4.1,688.0,92.0,42.76874,0,267
46.28942922852647,10.526083391017163,1661,13,4.1,18.4,-8.6,373.0,50.0,46.12486,0,218
47.02509453786379,12.020606625327256,1858,18,2.55,15.6,-8.6,1175.0,159.0,36.560997,0,183
46.53017182740205,11.916226036030851,2034,8,2.3916667,15.2,-8.4,1077.0,146.0,39.78647,0,215
46.448103150039245,10.970703742820367,1976,20,2.3833334,15.0,-8.1,314.0,44.0,46.397717,0,15
46.7214005989384,11.756568215441272,1610,14,4.6375,18.2,-6.5,848.0,122.0,47.267433,0,358
46.76393560526787,10.712865130177068,2626,24,-2.9166667,8.9,-13.3,894.0,99.0,16.605585,0,250
46.89111358585652,11.391010518744793,1036,9,7.2,21.8,-5.3,850.0,120.0,43.054634,0,181
46.6686972571049,12.094059419810543,2138,11,1.2208333,13.7,-9.3,1192.0,156.0,35.374294,0,17
46.85963419226222,10.665836914275085,2711,14,-3.3208334,8.6,-13.6,1083.0,113.0,13.89449,0,159
46.56414353712967,11.39818230574208,1295,16,6.8583336,21.1,-4.7,639.0,89.0,47.927074,0,209
46.789806471167566,11.660469052214172,899,14,8.358334,23.3,-4.8,815.0,114.0,42.32001,0,87
46.241029138072605,10.755526090799004,2193,21,0.7916666,13.1,-9.7,236.0,31.0,41.69228,0,158
46.57762482022098,11.233996565421462,1206,10,7.4083333,22.0,-4.7,605.0,84.0,46.184654,0,204
46.66514727280661,11.858847986009934,1834,18,3.7375,16.7,-7.0,989.0,140.0,43.831074,0,119
46.46658924342944,12.203058746463364,1003,1,7.204167,22.1,-6.2,840.0,113.0,40.26924,0,167
46.98514442810545,12.113099702669397,2148,11,0.80833334,13.4,-9.9,1279.0,165.0,30.987148,0,225
46.89964520637548,11.35947578677265,1179,14,6.570833,21.0,-5.6,849.0,120.0,44.524506,0,199
46.59486393508395,10.983423088511644,2094,21,1.7708334,14.0,-8.3,422.0,56.0,36.2783,0,338
46.50129197929552,11.584437353214952,2334,2,0.90000004,12.8,-9.0,822.0,105.0,32.8767,0,227
46.33136082816575,10.741516840241234,1835,27,3.6916666,16.8,-7.4,276.0,37.0,46.125103,0,229
46.78470322561709,11.2490617617461,1019,29,7.2,22.0,-5.3,745.0,104.0,43.551624,0,295
46.50455827009785,10.840625191884016,2186,16,0.5208334,13.1,-10.2,374.0,50.0,35.31757,0,142
46.639512238204745,12.13545296372865,2755,6,-2.3833332,8.5,-11.8,1332.0,149.0,20.604416,0,258
46.45117403125218,10.816418570165604,2593,9,-1.7458334,10.0,-11.8,538.0,63.0,22.898857,0,329
46.66615722820987,10.55999077531452,903,3,8.525,23.9,-4.9,626.0,84.0,38.811214,0,59
46.39366746570408,11.362153489285106,1153,9,7.695833,22.4,-4.4,593.0,80.0,45.58814,0,276
46.778915097313856,11.441885618138654,2092,21,1.6,14.2,-8.9,833.0,111.0,36.566116,0,303
46.61238065076902,10.673096762430358,1021,15,7.8416667,22.9,-5.2,567.0,78.0,42.096943,0,353
46.9247047959004,10.653403218161838,2641,16,-2.9291666,8.8,-13.3,1109.0,119.0,14.595437,0,240
46.231518828514346,11.206025612604762,677,16,10.116667,25.5,-3.1,697.0,82.0,34.32764,0,24
46.70480667330269,10.658560511731478,2563,22,-1.8333333,10.2,-12.3,777.0,84.0,16.04512,0,305
46.61506875968279,11.19328398888558,407,24,10.829166,26.8,-3.2,780.0,92.0,33.195305,0,236
46.59756905066086,11.19036973106285,255,0,11.295834,27.3,-2.9,806.0,94.0,31.986639,0,180
46.4303594416285,10.569113396222091,2424,9,-1.5583333,11.1,-12.6,481.0,57.0,24.461254,0,208
46.6366800603986,12.174514912287751,2090,21,1.3958334,13.8,-9.2,1239.0,162.0,36.06354,0,96
46.91964019071992,10.557499005034392,2195,9,0.6083334,13.3,-10.5,877.0,104.0,23.069218,0,13
46.31291530967261,11.243196351935826,209,0,11.6375,27.5,-2.5,839.0,101.0,28.788635,0,296
46.67829400719621,10.841380269084944,2843,10,-3.15,8.1,-12.9,925.0,99.0,14.899802,0,96
46.9381936502805,10.724467346945614,2427,23,-1.275,10.9,-11.9,981.0,111.0,19.024729,0,116
46.7458293779487,11.164546878297909,2029,6,2.1083333,14.7,-8.3,639.0,86.0,36.674194,0,91
46.67334147340629,11.878343106364936,1571,18,5.0166664,18.7,-6.5,881.0,130.0,47.790607,0,81
46.53090567659567,11.55603011702744,1369,26,6.329167,20.7,-5.4,687.0,96.0,46.8042,0,342
46.68371640941291,11.708354308539796,2045,15,2.9541667,15.5,-7.4,933.0,126.0,38.649647,0,262
46.310458715878944,10.944121105411046,2173,3,1.4875,13.4,-8.3,197.0,26.0,37.166344,0,159
46.61768462347668,11.183718633968354,302,16,11.158334,27.2,-3.0,800.0,92.0,32.25071,0,236
46.87081375529293,10.66486341732072,2894,6,-4.3541665,7.2,-14.4,1200.0,121.0,12.784447,0,188
46.29330882333493,12.177429401456994,1852,21,3.5708332,16.3,-7.1,1190.0,153.0,38.99402,0,141
46.78414125583273,10.5346300564596,1489,9,5.1291666,19.3,-7.3,585.0,80.0,41.15028,0,276
47.00102179718959,11.244489925006771,2563,21,-1.8666667,9.6,-11.9,1150.0,129.0,18.435888,0,310
46.43470955015966,12.028406327859308,1617,19,4.7,18.2,-6.6,960.0,134.0,45.177273,0,333
46.88274902395119,11.852301389294448,1707,22,3.8458333,17.3,-7.4,989.0,141.0,43.134007,0,1
46.60877863431998,11.50101262277111,1380,21,6.1583333,20.3,-5.4,707.0,101.0,48.92591,0,97
46.99984680752412,10.88400345338904,2384,21,-1.0666666,10.9,-11.6,1007.0,115.0,20.013065,0,282
46.81540741371984,10.87358661452989,3183,10,-6.0416665,4.8,-15.5,1265.0,122.0,12.209285,0,162
46.71542508171065,10.715257238879955,2940,12,-4.3416667,6.9,-14.2,1016.0,102.0,12.0319805,0,290
46.63224431428704,10.663746221485484,941,13,8.279166,23.5,-5.0,593.0,80.0,39.709595,0,189
46.65332319618772,11.40022828986395,2145,17,1.8125,14.2,-8.4,696.0,92.0,35.545494,0,283
46.590989832775456,11.19096221158454,254,0,11.25,27.2,-2.9,807.0,94.0,31.740993,0,225
47.01732892538959,10.619025830086583,1046,20,7.45,22.4,-5.4,784.0,109.0,38.377438,0,319
46.43211329915192,12.014947084839456,1313,18,6.1875,20.4,-6.0,831.0,115.0,44.91682,0,247
46.3223279317507,10.505586679781764,2511,25,-1.1374999,10.8,-11.7,497.0,57.0,22.623198,0,227
46.31437181041254,11.985803826561334,1584,34,5.3083334,18.7,-5.7,952.0,128.0,43.38973,0,91
46.81112588828304,10.732947769314288,2926,18,-5.0458336,5.6,-14.8,1142.0,119.0,13.715519,0,354
46.53126855873177,10.883861804033812,2221,16,0.5916667,13.0,-9.8,412.0,55.0,35.35591,0,103
46.68665698075412,11.886380502899996,1200,11,6.554167,21.1,-6.1,789.0,116.0,47.654602,0,59
46.86237950900133,10.76188562647577,2878,10,-5.1666665,4.8,-14.9,1157.0,121.0,13.789278,0,5
46.36018705096434,10.80654684708258,2690,6,-1.45,9.3,-10.7,551.0,63.0,21.06997,0,193
46.733840237014896,10.941250637380158,2080,28,1.5,14.1,-9.4,570.0,74.0,32.68959,0,274
46.92758735515487,11.171514672932735,2590,12,-2.0583334,9.4,-12.0,1098.0,123.0,18.98689,0,194
46.58914392502764,11.777663899047356,2526,9,-0.6958333,10.7,-10.5,1070.0,130.0,27.029383,0,282
46.72615454645438,12.182856052730898,1263,11,5.9041667,20.5,-7.0,754.0,115.0,47.51593,0,22
46.62955144997058,11.89851414486374,1312,3,5.85,20.3,-6.6,808.0,118.0,47.667118,0,272
46.65274066001383,11.23257178060345,1413,8,6.2208333,20.4,-5.3,608.0,86.0,48.322536,0,193
46.726263143706944,12.195580478878275,1221,8,6.0416665,20.7,-7.1,736.0,112.0,47.033405,0,2
46.86139094624406,10.76095008002372,2878,10,-5.1666665,4.8,-14.9,1157.0,121.0,13.789278,0,5
46.685604636259264,11.887016777623348,1200,11,6.554167,21.1,-6.1,789.0,116.0,47.654602,0,59
46.79211503333098,11.907478228007264,943,4,7.7541666,23.1,-5.9,815.0,117.0,42.496037,0,143
46.62259645689692,11.835785910011133,1747,15,3.6416667,17.1,-7.5,947.0,139.0,46.162624,0,4
46.883064052677646,11.140195272830368,1828,16,2.6625,16.0,-8.3,742.0,100.0,38.357708,0,63
46.33091739040358,12.083346051216068,1796,23,4.045833,16.9,-6.7,1149.0,153.0,41.491688,0,96
46.65911009845483,11.43977458094398,2138,8,1.5708333,14.1,-8.9,741.0,99.0,37.59633,0,1
46.802505915767554,11.851098019751518,1012,10,7.525,22.6,-5.7,813.0,118.0,44.258377,0,241
46.67952223115044,11.619579002183253,614,15,9.470833,24.9,-4.4,812.0,104.0,36.502083,0,130
46.88747436083704,11.62067603731414,1824,8,3.0208333,16.2,-8.0,980.0,136.0,41.391262,0,166
46.41039438560816,11.141022744233592,964,2,8.504167,23.7,-4.2,606.0,78.0,41.119892,0,257
46.9833638504848,11.36444799202327,2651,8,-1.8791666,9.2,-11.5,1257.0,138.0,18.082472,0,322
46.34017134408231,12.205641399767128,961,12,7.366667,22.1,-5.8,868.0,107.0,36.271576,0,12
46.92354703800738,10.53438266574014,2338,12,-0.06666667,12.1,-10.9,957.0,108.0,18.952003,0,253
46.96065555999111,10.691650612799082,2834,3,-3.7291667,7.6,-13.7,1280.0,130.0,13.089256,0,48
46.79232050442056,12.22555077073173,1793,18,3.4416666,16.4,-7.6,1096.0,152.0,39.991848,0,308
46.81556424058794,11.293623156901482,1971,16,2.4083333,15.1,-8.2,736.0,100.0,37.756092,0,346
46.95423744116715,12.07210264137436,1698,13,2.9666667,16.8,-8.9,1080.0,152.0,39.883793,0,237
46.32866828897027,12.06922001888402,2322,18,1.45,12.9,-8.3,1252.0,154.0,32.79056,0,177
46.47732134309626,11.121616630462904,1270,6,6.6541667,20.8,-5.0,536.0,73.0,46.987225,0,56
46.821776303586645,11.20980242493603,857,7,8.0625,23.1,-4.8,780.0,108.0,40.558132,0,146
46.709934793693066,11.973649932288934,2080,22,2.1416667,14.5,-8.3,1106.0,147.0,35.83586,0,275
46.91669800221881,11.27562279652027,1414,11,4.9166665,19.1,-6.8,854.0,120.0,45.98,0,49
46.50558168857536,11.148169225036227,1513,8,5.4333334,19.0,-5.6,485.0,68.0,49.92432,0,211
46.408208811001245,11.346145118266556,930,24,8.875,24.1,-3.9,646.0,82.0,40.443085,0,285
46.36983388912646,10.763913862689312,2518,14,-0.86249995,10.6,-10.7,448.0,55.0,27.026558,0,0
46.95754800593434,11.283889620599146,2451,25,-1.0833334,10.4,-11.1,1086.0,129.0,23.905579,0,36
46.732650994167216,11.586192149585234,1572,18,4.875,18.3,-6.1,798.0,115.0,48.91745,0,8
46.63946259810562,10.898221148918578,1181,29,7.304167,22.1,-5.2,568.0,78.0,44.078133,0,168
46.91440103615442,11.542653996290628,2325,16,0.44583338,12.2,-9.7,1054.0,127.0,26.434248,0,299
46.62913331824209,12.36462851453424,2088,17,1.25,13.4,-9.3,1288.0,164.0,34.173874,0,3
46.8263213481621,10.625947485557996,2151,19,0.49166667,13.5,-10.9,725.0,90.0,26.87539,0,336
46.39271714004813,12.179839522090834,1773,13,3.8833334,16.6,-6.9,1144.0,152.0,40.33615,0,158
46.53007266107563,11.669195082156616,1714,1,4.025,17.9,-7.3,820.0,117.0,46.51438,0,328
46.46347361043787,11.599029873163804,1654,15,4.5291667,17.9,-6.5,738.0,105.0,48.22975,0,280
46.58024148727956,11.481104204767933,1577,10,5.241667,18.9,-5.8,671.0,96.0,49.031647,0,162
46.83857434570916,11.429907947068388,2124,19,1.5791667,14.1,-8.8,877.0,113.0,33.49431,0,281
46.28954407469303,11.125761198669997,1211,20,7.5875,22.1,-4.4,501.0,66.0,46.346977,0,309
46.44492993492204,11.198589453582208,1532,6,5.6291666,19.2,-5.4,475.0,66.0,50.50333,0,276
46.86674281053866,11.485196037737232,952,4,7.6458335,22.4,-5.2,838.0,118.0,42.870987,0,207
46.919464128464845,12.070885725317469,2516,11,-1.4958333,10.1,-11.6,1327.0,157.0,23.050377,0,21
46.24514047844778,11.756927357702375,2141,12,2.1708333,14.2,-8.0,1054.0,144.0,43.338146,0,147
46.935752890780535,11.565351801934952,1910,14,2.5166667,15.6,-8.4,969.0,130.0,37.5007,0,353
46.308595530729725,10.945908763463295,2173,3,1.4875,13.4,-8.3,197.0,26.0,37.166344,0,159
46.54555828322688,12.052992124861618,2526,12,-1.1041666,10.0,-10.8,1249.0,149.0,27.37237,0,306
46.55288723424557,10.764334281925588,2016,23,2.0916667,15.0,-8.8,393.0,53.0,38.282104,0,104
46.73342814666471,10.66306337963719,2533,22,-1.5208334,10.5,-12.1,816.0,90.0,17.478918,0,165
46.92698531066186,10.730104811793748,2045,20,0.8833333,14.0,-10.5,788.0,100.0,29.576557,0,88
46.93990032881977,11.288562829946896,2136,27,1.0791667,13.3,-9.3,948.0,122.0,32.46939,0,198
46.49675765124996,11.668793572646011,2080,4,1.8916667,14.8,-8.8,904.0,124.0,41.9338,0,51
46.25669451681678,11.179422208825752,313,24,11.45,27.1,-2.5,811.0,97.0,29.118216,0,176
46.51816010136098,11.94755401128686,2199,13,1.325,13.7,-9.2,1139.0,149.0,36.367832,0,234
47.00506227355363,10.91099246434136,3144,7,-5.4958334,5.1,-14.9,1495.0,146.0,13.472626,0,121
46.92063740631493,10.76252290591004,2701,16,-3.4291666,8.0,-13.6,1123.0,118.0,14.101821,0,306
46.37438636212087,11.38138913811394,1481,8,5.9875,19.8,-5.1,543.0,75.0,47.977905,0,273
46.81973673251144,11.458790741352535,1885,21,2.7833333,15.9,-8.0,834.0,114.0,40.85814,0,74
46.4029706494677,11.25326833027622,305,3,11.520833,27.5,-2.8,820.0,101.0,31.851725,0,147
47.0129054627248,12.06180031419559,1877,20,2.65,15.6,-8.4,1160.0,157.0,35.710518,0,354
46.77957330130753,12.184548093632024,1279,12,5.866667,20.4,-7.0,801.0,121.0,46.052544,0,148
46.95711259218416,10.534907174827977,1596,30,4.616667,18.2,-7.4,756.0,101.0,35.773464,0,342
46.44756468614164,11.578577922493436,1647,6,4.766667,18.1,-6.2,726.0,104.0,49.077686,0,253
46.62536878090763,11.258313554943213,1505,7,5.383333,19.1,-5.9,590.0,84.0,48.55874,0,227
46.43931043031153,10.762345938675482,1930,23,1.8666667,15.2,-9.6,329.0,45.0,44.52459,0,114
46.70491413102099,12.134653506457166,1665,17,3.9458332,17.4,-7.4,978.0,140.0,43.5797,0,30
46.36902552206705,11.74410680949033,1817,7,3.4666667,16.7,-7.5,939.0,134.0,46.484573,0,322
46.55128690215552,12.067740653096308,2711,27,-2.05,8.6,-11.4,1260.0,144.0,22.712866,0,83
46.26683213939092,11.47087075019766,1132,13,7.2625,22.0,-5.1,639.0,83.0,43.465687,0,356
46.37618802844072,12.293108163840037,1389,26,5.8,19.6,-6.0,956.0,125.0,39.55421,0,320
46.5392805618194,10.959309483476472,1347,17,5.85,20.3,-6.2,499.0,70.0,47.85977,0,166
46.95807946612239,11.318049879424953,2046,21,1.5708333,13.9,-8.9,927.0,122.0,35.134262,0,24
46.98497425085007,11.641947353218082,1870,20,2.1875,15.2,-8.8,1042.0,142.0,38.477116,0,197
46.97504418863358,11.74155336724982,2744,25,-2.9541667,7.9,-12.6,1365.0,154.0,18.750196,0,25
46.43818049335856,10.558828510781826,2702,15,-3.125,8.7,-13.5,642.0,71.0,17.36302,0,129
46.989693348952684,12.08326294584134,2621,10,-1.6375,9.7,-11.5,1417.0,162.0,20.486656,0,134
46.84299611397046,11.125538822566586,2536,17,-1.425,10.1,-11.3,952.0,110.0,21.053932,0,86
46.77732938887621,11.427064430819522,1655,17,3.95,17.7,-7.2,777.0,109.0,46.31865,0,321
46.289886334001686,11.360101670086271,1413,9,6.5,20.4,-4.7,531.0,71.0,47.52082,0,170
46.99961228317654,10.504891974652866,2086,17,0.59166664,13.4,-10.9,985.0,118.0,25.050558,0,137
46.51674027877206,11.6042228584047,1813,11,3.65,17.1,-7.3,771.0,109.0,45.266186,0,258
46.33834279233158,12.215853541652018,968,11,7.429167,22.1,-5.7,869.0,107.0,36.670567,0,11
