Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Rainfall_7d_mm,Rainfall_14d_mm,Rainfall_21d_mm,Soil_L1_5cm,Soil_L2_25cm,Soil_L3_70cm,Soil_L4_150cm,Slope,Slope_Mean_30m,Slope_Max_30m
2020-07-12 00:00:00,46.42706997495975,11.347703441683286,62ff62ec-f88a-11ec-a2b8-0242ac13000d,5.0,Schnelles Fliessen (Mure),25.8551025390625,61.3299560546875,79.8924560546875,0.2432287335395813,0.232452392578125,0.2075407356023788,0.1630818098783493,116.37923431396484,72.65619214375813,116.37923431396484
2020-07-12 00:00:00,46.602179328322414,11.200975361133583,18ad6a22-f88a-11ec-b4f3-0242ac13000d,2.0,Gleitung rotational/translational,11.845699310302734,45.86675643920898,72.0052490234375,0.2230413556098938,0.2041778564453125,0.1726438850164413,0.1267964094877243,88.12361145019531,90.16072760687933,109.42383575439453
2022-01-07 00:00:00,46.29067917124432,11.209115251713408,cf2d2d2a-b9f8-11ed-aac4-0242ac130003,2.0,Gleitung rotational/translational,7.7119140625,7.8082275390625,7.8082275390625,0.2153621315956115,0.1980934143066406,0.1624891906976699,0.218790516257286,85.19998931884766,63.45646222432455,97.67644500732422
2021-06-07 00:00:00,46.59823943319239,11.547703792171662,bd494554-f88c-11ec-858d-0242ac13000d,2.0,Gleitung rotational/translational,4.61285400390625,20.407058715820312,37.12989807128906,0.2242659479379654,0.2301494479179382,0.2438249289989471,0.2503305375576019,95.43316650390625,86.54890611436632,99.25335693359375
2021-05-08 00:00:00,46.84585337775442,11.977607920007484,c33e0ce4-cafe-11ec-9be2-0242ac13000d,2.0,Gleitung rotational/translational,31.32305908203125,59.47238159179688,64.26486206054688,0.2597542405128479,0.2669886946678161,0.2764547765254974,0.2811076045036316,62.56084442138672,72.71945402357314,113.75694274902344
2021-04-08 00:00:00,46.83778337652303,11.774752995740135,9d5b59f2-7321-11ed-a180-0242ac13000b,5.0,Schnelles Fliessen (Mure),2.860015869140625,2.998931884765625,3.153411865234375,0.2887960076332092,0.2981622219085693,0.3072850406169891,0.3048353493213653,65.62586975097656,53.316066318088104,67.1899642944336
2020-11-08 00:00:00,46.83717751481528,11.746833948494643,fcac6b12-cae3-11ec-8d2f-0242ac13000d,2.0,Gleitung rotational/translational,0.996063232421875,32.8126220703125,35.14752197265625,0.2380735278129577,0.2446131855249405,0.2441572546958923,0.2120706439018249,70.47252655029297,60.79319424099393,82.48875427246094
2020-11-08 00:00:00,46.80178212056506,11.79549913232638,02c59a42-cb01-11ec-801d-0242ac13000d,2.0,Gleitung rotational/translational,1.19580078125,40.6007080078125,41.00732421875,0.2568418383598327,0.2646632492542267,0.2747663855552673,0.2844125628471374,55.9841194152832,45.27747196621365,64.2704086303711
2020-06-12 00:00:00,46.651279591892994,11.056340299887038,5a343280-cb00-11ec-b654-0242ac13000d,2.0,Gleitung rotational/translational,50.8070068359375,57.6251220703125,62.7197265625,0.2461094260215759,0.2427006959915161,0.1741983890533447,0.1468441486358642,75.84537506103516,62.761604732937286,84.3319091796875
2016-12-07 17:30:00,46.58106323102008,11.912079676236733,aa117746-0448-11ed-8c62-0242ac13000d,2.0,Gleitung rotational/translational,0.04437255859375,4.564208984375,19.016357421875,0.2963060736656189,0.2963634133338928,0.3014419674873352,0.3121015131473541,25.84726333618164,32.592016537984215,47.99026107788086
2022-01-08 00:00:00,46.63163640711229,10.715930680815411,348bbee0-a2e6-11ed-acab-0242ac13000f,2.0,Gleitung rotational/translational,5.3651123046875,14.82476806640625,14.82476806640625,0.2468855381011963,0.2487325370311737,0.2348311096429824,0.1900887340307235,78.4010009765625,64.17338032192654,82.4251937866211
2022-06-09 00:00:00,46.46832642739838,11.2306621940898,f107daa6-c03a-11ed-8172-0242ac130003,2.0,Gleitung rotational/translational,63.31348419189453,78.2108383178711,93.0556869506836,0.3334343433380127,0.2762730717658996,0.1956722140312194,0.1341807842254638,114.38859558105469,82.92634921603732,125.35314178466797
2022-04-12 00:00:00,46.50540291235454,11.502401596184503,200586a6-c35f-11ed-9244-0242ac130003,2.0,Gleitung rotational/translational,6.4451904296875,27.076141357421875,27.076141357421875,0.219620943069458,0.2292027473449707,0.2256097197532653,0.227762684226036,69.29600524902344,65.53818384806316,83.03370666503906
2019-01-07 00:00:00,46.759081908167865,12.26130706815689,0508ba4a-1efd-11ee-847e-0242ac13000b,2.0,Gleitung rotational/translational,6.99420166015625,16.24029541015625,18.6903076171875,0.2387126088142395,0.2425717711448669,0.2500628530979156,0.2607063055038452,67.05248260498047,54.07648595174154,85.15140533447266
2019-01-07 00:00:00,46.7613255142583,12.240269943451406,3631d7ec-1f29-11ee-a347-0242ac13000b,2.0,Gleitung rotational/translational,6.99420166015625,16.24029541015625,18.6903076171875,0.2387126088142395,0.2425717711448669,0.2500628530979156,0.2607063055038452,64.77751922607422,68.5714242723253,89.13944244384766
2019-01-11 00:00:00,46.741654780876345,12.22789888865138,07b20b46-1cca-11ee-8395-0242ac13000b,2.0,Gleitung rotational/translational,5.36767578125,11.7862548828125,18.6011962890625,0.2386552095413208,0.2425146102905273,0.2500369548797607,0.2607673406600952,36.23663330078125,35.52349323696561,45.964569091796875
2019-01-12 00:00:00,46.743625325976645,12.220102462111294,6b0d0c08-5c6d-11ee-baa5-0242ac13000b,2.0,Gleitung rotational/translational,5.23358154296875,11.82330322265625,18.54876708984375,0.2384399175643921,0.242289125919342,0.2497695833444595,0.2604774236679077,69.05757904052734,57.946844736735024,73.79138946533203
2022-05-08 17:30:00,46.686077656924304,11.892476423846905,3df94fa4-c363-11ed-9a4b-0242ac130003,5.0,Schnelles Fliessen (Mure),21.3607177734375,58.40277099609375,79.87374877929688,0.2686109542846679,0.2773317694664001,0.2807845771312713,0.280863344669342,115.82170104980469,97.21335347493489,115.82170104980469
2022-05-08 17:30:00,46.68471838140809,11.89388406720843,832947aa-c363-11ed-a9d2-0242ac130003,5.0,Schnelles Fliessen (Mure),21.3607177734375,58.40277099609375,79.87374877929688,0.2686109542846679,0.2773317694664001,0.2807845771312713,0.280863344669342,84.77711486816406,75.98287285698785,93.89413452148438
2021-05-08 00:00:00,46.9189940225061,11.798804122252683,f2923a9c-47b9-11ec-8af6-0242ac13000d,2.0,Gleitung rotational/translational,36.077911376953125,60.50753784179688,69.3231201171875,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,33.150787353515625,60.207342783610024,102.22065734863281
2021-05-08 00:00:00,46.92023130520921,11.790426888456318,33508812-47bb-11ec-b403-0242ac13000d,2.0,Gleitung rotational/translational,36.077911376953125,60.50753784179688,69.3231201171875,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,69.71455383300781,65.19420687357585,103.05818939208984
2021-05-08 00:00:00,46.92170271868026,11.790269396827457,744c7fe2-47bb-11ec-a6b8-0242ac13000d,2.0,Gleitung rotational/translational,36.077911376953125,60.50753784179688,69.3231201171875,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,37.110137939453125,64.18562189737956,104.61075592041016
2021-05-08 00:00:00,46.835484134011736,11.478829872683807,6f743094-47bd-11ec-a502-0242ac13000d,5.0,Schnelles Fliessen (Mure),30.78736114501953,55.42615509033203,57.14887237548828,0.3151741623878479,0.3274287581443786,0.3303945958614349,0.3284708857536316,102.30278015136719,77.56724484761556,135.39317321777344
2021-04-05 00:00:00,46.70418478455445,11.872162419463695,8751ee12-5295-11ec-8250-0242ac13000d,2.0,Gleitung rotational/translational,0.8984375,1.060302734375,6.16522216796875,0.2903220057487488,0.2917273640632629,0.2728120982646942,0.2394514381885528,45.45611572265625,71.83162095811632,112.52674102783203
2021-04-06 00:00:00,46.72314481161225,11.954156204614048,5e63b688-5296-11ec-9454-0242ac13000d,2.0,Gleitung rotational/translational,1.5830078125,1.836151123046875,6.248382568359375,0.2790436744689941,0.2751919031143188,0.2576459646224975,0.2367964088916778,28.516260147094727,69.0579628414578,88.6679458618164
2021-05-10 00:00:00,46.54268073532477,11.326379904082538,243e2de6-b04a-11ec-a59c-0242ac13000d,2.0,Gleitung rotational/translational,14.8687744140625,49.53173828125,52.826316833496094,0.2312308549880981,0.2430182695388794,0.2353791445493698,0.2328593134880066,44.45991516113281,45.959654066297745,73.22816467285156
2021-05-08 00:00:00,46.866192728605895,11.513296249032315,e6c36268-47be-11ec-ab1e-0242ac13000d,2.0,Gleitung rotational/translational,30.78736114501953,55.42615509033203,57.14887237548828,0.3151741623878479,0.3274287581443786,0.3303945958614349,0.3284708857536316,46.335811614990234,55.78218078613281,66.38687133789062
2021-10-06 00:00:00,46.61713294732987,11.866765119131644,c28cea70-585d-11ee-8594-0242ac13000b,2.0,Gleitung rotational/translational,38.53143310546875,41.58087158203125,77.48797607421875,0.3340442180633545,0.290855199098587,0.259609192609787,0.2629189491271972,26.955509185791016,31.930696487426758,56.3093147277832
2018-09-01 06:10:00,46.60975414430544,10.781621323699676,acf80e96-c566-11ec-8cc0-0242ac13000d,5.0,Schnelles Fliessen (Mure),32.1072998046875,40.1690673828125,52.630615234375,0.2711097598075866,0.2234383672475814,0.162465363740921,0.1428632140159607,40.5682487487793,48.67560238308377,74.45632934570312
2021-09-06 00:00:00,46.54774589060285,11.69544092799202,f4dd460c-d361-11ef-b025-0242ac120003,2.0,Gleitung rotational/translational,16.2698974609375,23.619873046875,72.00973510742188,0.2529633045196533,0.2558329403400421,0.259500503540039,0.2684578895568847,62.850685119628906,61.7994499206543,80.1741943359375
2021-05-08 00:00:00,46.56569779003112,11.52480224307359,d60a9f16-3e60-11ec-a759-0242ac13000d,2.0,Gleitung rotational/translational,23.84751510620117,37.6503791809082,37.7245979309082,0.2333107590675354,0.2368068099021911,0.2306326180696487,0.2297160029411316,71.15083312988281,64.08265092637804,86.21095275878906
2021-05-08 00:00:00,46.91499097215181,11.69023325235342,2565a18a-25db-11ec-a20e-0242ac130002,2.0,Gleitung rotational/translational,37.72795867919922,62.86400604248047,98.71752166748048,0.3082466721534729,0.3136195540428161,0.3078115880489349,0.2918650507926941,97.80506896972656,83.8501934475369,129.55010986328125
2021-05-08 00:00:00,46.88300081672436,11.719059773228317,4047b88c-25de-11ec-823f-0242ac130002,2.0,Gleitung rotational/translational,26.82421875,39.68450927734375,44.528564453125,0.2495308518409729,0.2575435042381286,0.2635000646114349,0.2671305537223816,57.513214111328125,59.387382931179474,69.5466537475586
2021-09-08 00:00:00,46.8920815335991,11.407146326332382,ad6bea96-25de-11ec-83a5-0242ac130002,2.0,Gleitung rotational/translational,0.7237548828125,20.42132568359375,27.461883544921875,0.1931912153959274,0.2082616835832595,0.2146836817264557,0.2136788219213485,54.818660736083984,56.174051920572914,62.86126708984375
2021-05-08 00:00:00,46.439694016427765,11.479957914985633,7bad5f94-3899-11ec-b20a-0242ac130002,2.0,Gleitung rotational/translational,36.3469123840332,95.91201782226562,106.93283081054688,0.2628212571144104,0.2755183577537536,0.2844808995723724,0.2915751338005066,103.01305389404297,85.49380768669977,127.5468521118164
2021-05-08 00:00:00,46.87713260842906,11.492272443680095,fc0d508c-2786-11ec-9924-0242ac130002,2.0,Gleitung rotational/translational,30.78736114501953,55.42615509033203,57.14887237548828,0.3151741623878479,0.3274287581443786,0.3303945958614349,0.3284708857536316,70.69216918945312,56.79848141140408,80.95285034179688
2021-09-08 00:00:00,46.89012953717707,11.455083352876368,22ceb5e8-389a-11ec-82e3-0242ac130002,2.0,Gleitung rotational/translational,0.7237548828125,20.42132568359375,27.461883544921875,0.1931912153959274,0.2082616835832595,0.2146836817264557,0.2136788219213485,61.5283203125,56.17053074306912,95.17237091064453
2021-05-08 00:00:00,46.48512789628533,11.438533921734685,aaa42eb6-389b-11ec-aac5-0242ac130002,2.0,Gleitung rotational/translational,21.928600311279297,33.41096115112305,33.6787223815918,0.2166939377784729,0.2242183089256286,0.2134512215852737,0.2156168818473816,65.9302978515625,58.69894790649414,70.25276947021484
2021-05-08 00:00:00,46.53931421594158,11.388833833101238,a1bf39c0-389c-11ec-8aad-0242ac130002,2.0,Gleitung rotational/translational,32.498409271240234,52.79928970336914,58.58200454711914,0.2548409104347229,0.2562007308006286,0.2455099374055862,0.2431284785270691,55.68449020385742,59.03459209865994,72.80795288085938
2021-08-08 00:00:00,46.87557337934325,11.49720301415909,e7f7b3e0-389c-11ec-aba8-0242ac130002,2.0,Gleitung rotational/translational,74.5445785522461,112.80037689208984,124.24263763427734,0.2999242544174194,0.2944686710834503,0.29942587018013,0.2948880195617676,61.36437225341797,61.372953202989365,74.5055923461914
2020-08-12 00:00:00,46.48833504854909,11.24696177673015,4a2cd72a-4860-11ec-8b77-0242ac13000d,2.0,Gleitung rotational/translational,0.3729248046875,89.51788330078125,123.9345703125,0.1931378990411758,0.222180500626564,0.2151445150375366,0.1264769583940506,68.4203872680664,57.420032289293076,83.59500885009766
2020-05-12 00:00:00,46.48020445847947,11.26211888112004,959df324-4879-11ec-9060-0242ac13000d,2.0,Gleitung rotational/translational,19.82318115234375,30.69818115234375,39.52690124511719,0.2381560206413269,0.2060632109642028,0.1859248876571655,0.1917992681264877,213.22845458984375,121.90635511610243,213.22845458984375
2021-01-08 00:00:00,46.65019664168008,11.361238427619169,801b88e4-389e-11ec-9225-0242ac130002,2.0,Gleitung rotational/translational,10.72332763671875,29.96014404296875,34.54205322265625,0.2352722287178039,0.2388535141944885,0.2459019422531128,0.2561602294445038,76.57903289794922,72.90833409627278,112.19522094726562
2021-08-08 00:00:00,46.87631852966007,11.424746909111176,f74a9b4e-389e-11ec-a2e0-0242ac130002,2.0,Gleitung rotational/translational,73.52741241455078,107.55335235595705,118.98824310302734,0.2846654653549194,0.2895553410053253,0.2989223301410675,0.2950253486633301,46.1324577331543,44.56592814127604,84.8738784790039
2021-08-08 00:00:00,46.86259739826822,11.484053217456225,43c20818-389f-11ec-8478-0242ac130002,2.0,Gleitung rotational/translational,74.5445785522461,112.80037689208984,124.24263763427734,0.2999242544174194,0.2944686710834503,0.29942587018013,0.2948880195617676,11.742238998413086,37.934503343370224,54.26862335205078
2020-05-12 00:00:00,46.56460914288428,11.52396537711623,9b0dbf88-3e60-11ec-855a-0242ac13000d,2.0,Gleitung rotational/translational,20.0389404296875,33.72509765625,35.023681640625,0.2459074854850769,0.2085656523704528,0.1915096044540405,0.1954003423452377,81.18562316894531,68.40881050957574,86.04633331298828
2020-05-12 00:00:00,46.26870126445248,11.241097905787203,81004bd0-487c-11ec-87fd-0242ac13000d,2.0,Gleitung rotational/translational,25.8931884765625,37.228515625,45.1475830078125,0.2254149317741394,0.1588677763938903,0.1244930028915405,0.2309838384389877,46.5500373840332,44.211067570580376,97.43180084228516
2021-05-08 00:00:00,46.9021462855348,11.878095559361151,ecaae614-4175-11ec-8520-0242ac13000d,2.0,Gleitung rotational/translational,33.653961181640625,70.11129760742188,75.31436157226562,0.3149300217628479,0.3229731917381286,0.3257864415645599,0.3277232050895691,20.496341705322266,87.54292170206706,244.1933135986328
2021-05-08 00:00:00,46.89989438416883,11.852021483227515,6c0edb86-4176-11ec-8167-0242ac13000d,2.0,Gleitung rotational/translational,33.653961181640625,70.11129760742188,75.31436157226562,0.3149300217628479,0.3229731917381286,0.3257864415645599,0.3277232050895691,79.54403686523438,64.15468639797635,88.09658813476562
2021-05-08 00:00:00,46.89643407515389,11.865901557067136,a9036e6c-4176-11ec-a51f-0242ac13000d,2.0,Gleitung rotational/translational,33.653961181640625,70.11129760742188,75.31436157226562,0.3149300217628479,0.3229731917381286,0.3257864415645599,0.3277232050895691,49.8448486328125,62.80487505594889,87.06289672851562
2021-05-08 00:00:00,46.89646703882785,11.867395073291538,f647f378-4176-11ec-a2a7-0242ac13000d,2.0,Gleitung rotational/translational,33.653961181640625,70.11129760742188,75.31436157226562,0.3149300217628479,0.3229731917381286,0.3257864415645599,0.3277232050895691,46.84278869628906,59.51508331298828,80.44245147705078
2021-05-08 00:00:00,46.89637252373677,11.844160396863264,2b9ddec0-4177-11ec-a300-0242ac13000d,2.0,Gleitung rotational/translational,33.653961181640625,70.11129760742188,75.31436157226562,0.3149300217628479,0.3229731917381286,0.3257864415645599,0.3277232050895691,58.91265869140625,58.317056020100914,68.50923156738281
2021-01-04 17:00:00,46.67603277951456,11.895321555901058,c30a7a68-4887-11ec-a1e7-0242ac13000d,2.0,Gleitung rotational/translational,16.88580322265625,29.75347900390625,29.79159545898437,0.2376828789710998,0.241432249546051,0.2487642616033554,0.2592119872570038,89.06189727783203,75.0464350382487,89.06189727783203
2021-08-02 00:00:00,46.24790657535332,11.230960311297313,9b9802f6-4888-11ec-aeb1-0242ac13000d,2.0,Gleitung rotational/translational,22.3426513671875,40.7962646484375,81.053466796875,0.2459586858749389,0.2358842343091964,0.2128070145845413,0.1742150783538818,58.97218704223633,50.79153251647949,83.06468200683594
2021-04-02 00:00:00,46.74787409260564,11.197447381450196,08468b20-4889-11ec-ab4f-0242ac13000d,2.0,Gleitung rotational/translational,0.53863525390625,0.58697509765625,4.05853271484375,0.2305166721343994,0.2422764897346496,0.252178430557251,0.2669630646705627,50.957157135009766,51.94194878472222,66.6925277709961
2020-07-12 00:00:00,46.56973848954456,11.06542309194517,d0b4fd04-488d-11ec-9dbe-0242ac13000d,2.0,Gleitung rotational/translational,26.5755615234375,79.69009399414062,129.90353393554688,0.2656133770942688,0.2600860595703125,0.2438566535711288,0.2076985090970993,55.85118103027344,69.20004781087239,101.3951416015625
2021-12-02 00:00:00,46.66144823083201,11.550094220510193,55b78492-488c-11ec-969f-0242ac13000d,2.0,Gleitung rotational/translational,14.75897216796875,14.76593017578125,27.97064208984375,0.2353165745735168,0.2264675498008728,0.2118513733148574,0.1395516246557235,80.39124298095703,75.78735266791449,99.43409729003906
2024-01-04 00:00:00,46.52595188593724,11.254519342555655,d35f0848-0afd-11f0-9666-c270514588df,2.0,Gleitung rotational/translational,10.97021484375,15.2916259765625,15.2916259765625,0.2616022229194641,0.2461275458335876,0.2359261661767959,0.2206521481275558,98.69145202636719,103.11971876356337,166.8536834716797
2024-01-04 00:00:00,46.53001328128115,11.260522868319416,573a2088-0afb-11f0-8720-c270514588df,2.0,Gleitung rotational/translational,10.97021484375,15.2916259765625,15.2916259765625,0.2616022229194641,0.2461275458335876,0.2359261661767959,0.2206521481275558,77.81954956054688,98.46758778889973,216.56967163085938
2024-01-04 11:00:00,46.58330328739591,11.167226915109625,3ddf370c-0bad-11ef-b4aa-0242ac120003,2.0,Gleitung rotational/translational,10.16998291015625,21.31939697265625,21.31939697265625,0.2503034472465515,0.2551167011260986,0.2634690403938293,0.273905336856842,98.95877075195312,69.05581029256184,98.95877075195312
2024-02-04 00:00:00,46.38303068367002,11.272011655078606,1e9c745e-f2b6-11ef-9170-0242ac120004,2.0,Gleitung rotational/translational,0.00091552734375,0.01800537109375,2.41558837890625,0.2069346308708191,0.2199995517730713,0.2276162803173065,0.229319080710411,86.67543029785156,58.38061502244737,86.67543029785156
2024-12-02 00:00:00,46.66155396550288,11.187660233289549,02257356-0f9a-11f0-b85e-c270514588df,7.0,Komplexe Rutschung,,,,0.3013226389884949,0.2750893831253052,0.2419257909059524,0.2084603458642959,78.53974914550781,105.57688999176025,225.2311248779297
2024-03-04 18:00:00,46.38311065436588,11.282819980970345,8f58c23c-d96c-11ef-bdf0-0242ac12000f,2.0,Gleitung rotational/translational,42.9078369140625,88.0953369140625,88.0953369140625,0.2666952610015869,0.2755218148231506,0.2719910144805908,0.2451730072498321,109.22562408447266,92.11899683210585,138.52796936035156
2024-02-03 00:00:00,46.72428011180981,11.880097661211282,b8d53206-bd1c-11ef-8969-0242ac120012,2.0,Gleitung rotational/translational,0.073516845703125,0.769866943359375,2.756683349609375,0.2339051365852356,0.2373886108398437,0.2443327605724334,0.2544198036193847,55.67018127441406,68.09113523695204,109.73851776123047
2024-05-03 00:00:00,46.480319154985,11.262216920293232,87b91e36-6950-11f0-bd0c-b2374db36148,2.0,Gleitung rotational/translational,,,,0.3174511790275574,0.2975655794143677,0.2746864259243011,0.2611642181873321,178.88157653808594,108.66142993503146,213.22845458984375
2024-02-06 05:00:00,46.68658413249887,10.607653928695283,faecc6a0-6865-11f0-bda7-b2374db36148,2.0,Gleitung rotational/translational,0.5596923828125,3.493804931640625,9.505950927734377,0.2779640555381775,0.2764331698417663,0.2333526462316513,0.200632557272911,84.80706024169922,86.29184129503038,100.99110412597656
2023-03-11 00:00:00,46.60912322891836,11.379946604604308,60e16308-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,16.916259765625,27.13720703125,30.622955322265625,0.2840808629989624,0.2815868854522705,0.268876850605011,0.2679848670959472,78.26158905029297,74.6623272365994,82.0730972290039
2023-03-11 00:00:00,46.601681612032486,11.585994101332837,d0fbad10-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,1.3532867431640625,2.9410552978515625,3.6786956787109375,0.2154163122177124,0.2184765338897705,0.2168291211128235,0.1813912242650985,65.70905303955078,55.23767386542426,77.42695617675781
2023-03-11 00:00:00,46.56545600844298,11.552435850506996,fad1cade-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,1.3532867431640625,2.9410552978515625,3.6786956787109375,0.2154163122177124,0.2184765338897705,0.2168291211128235,0.1813912242650985,53.55022430419922,42.72714816199409,76.15141296386719
2023-03-11 00:00:00,46.42576986456934,11.349238433020709,26a88c10-96a8-11ef-924e-0242ac120010,5.0,Schnelles Fliessen (Mure),3.1754608154296875,4.804733276367188,5.289077758789063,0.1904529333114624,0.189713716506958,0.187669575214386,0.139078602194786,70.11783599853516,57.435530768500435,71.99624633789062
2023-03-11 11:00:00,46.31443709945472,11.278788704654216,496eccaa-96a8-11ef-99f8-0242ac120010,2.0,Gleitung rotational/translational,3.27008056640625,4.94903564453125,5.564483642578125,0.1965112090110778,0.1980139017105102,0.1987477242946624,0.1651253551244735,97.90880584716797,76.55404705471463,101.98494720458984
